Author 1, Author 2, P(1->2), P(2->1),P(1->2)*P(2->1),(P(1->2)+P(2->1))/2, (P(1->2)^2+P(2->1)^2)/2, Encode 1, Encode 2
Lea Paul ,margherita ,0.009328042841892092,0.06570537703208974,0.0006129025718980059,0.03751670993699092,0.00220210447709462,10 ,33
Lea Paul ,no-panic ,0.011311033128718676,0.006933374915115904,7.842363335870303e-05,0.00912220402191729,8.800557907626493e-05,10 ,34
Lea Paul ,rock_lobster ,0.013037215370552625,0.02324931149892586,0.0003031062812285621,0.018143263434739244,0.0003552497348961299,10 ,35
Lea Paul ,slocum ,0.015299874608829594,0.03321722652006251,0.0005082194006100454,0.024258550564446053,0.0006687351503655263,10 ,36
Lea Paul ,sonnenkatze ,0.010257931878496182,0.019777063969582315,0.00020287177495663665,0.015017497924039249,0.0002481787128404096,10 ,37
Lea Paul ,too late ,0.02754896201459045,0.018984655338708797,0.0005230075487861805,0.023266808676649625,0.000559681223205456,10 ,38
Lea Paul ,whitemouse ,0.00811066741438211,0.04421430499998159,0.0003586075228129027,0.026162486207181854,0.0010103438462690584,10 ,39
Lea Paul ,whitemouse-neu ,0.028643724153703833,0.013731530614872185,0.00039332217514053807,0.021187627384288008,0.0005045089332103242,10 ,40
Lea Paul ,zelebration ,0.027275795801750345,0.0435376200948009,0.0011875232353999719,0.03540670794827562,0.0013197467000689964,10 ,41
Leute von heute ,Lucy Meineke ,0.06437052625137955,0.058369066257483476,0.0037572475117958527,0.061369796254431515,0.00377525627282502,11 ,12
Leute von heute ,Mahlsdorfer ,0.02525136095932316,0.06034648280880309,0.0015238308200306765,0.042798921884063125,0.0021396646088455984,11 ,13
Leute von heute ,Maik12 ,0.01004133455227314,0.050903081883929356,0.0005111348749382887,0.030472208218101246,0.0013459760724363456,11 ,14
Leute von heute ,Peter Pekster ,0.013581140600092105,0.014340037957201856,0.00019475407170741596,0.01396058927864698,0.00019504203430673007,11 ,15
Leute von heute ,R.B.C. ,0.010680282841947813,0.027552013724854014,0.00029426329944666897,0.019116148283400913,0.0004365909509392744,11 ,16
Leute von heute ,Ribald Corello ,0.011626825338777938,0.008683548575106068,0.0001009621026035523,0.010155186956942003,0.00010529354165733767,11 ,17
Leute von heute ,Richi Rich ,0.011163728048846123,0.012547488422707071,0.00014007674844714694,0.011855608235776596,0.00014103414483328082,11 ,18
Leute von heute ,Sumtina ,0.024364490221332684,0.009860864746912792,0.00024025494270004093,0.017112677484122738,0.00034543251865116174,11 ,19
Leute von heute ,Super-Duper Missile ,0.006828687365695789,0.03636020277237081,0.0002482924572858255,0.021594445069033297,0.0006843476583931675,11 ,20
Leute von heute ,Superforecaster ,0.03204523028605403,0.0002969157515331957,9.514733633438054e-06,0.016171073018793614,0.0005134924715248714,11 ,21
Leute von heute ,Yankee Babe ,0.0276740393728407,0.043752623635038054,0.0012108118291411238,0.03571333150393938,0.001340072265079414,11 ,22
Leute von heute ,Zeit 12 ,0.0363120105144365,0.03471151864863104,0.001260445030141149,0.03551176458153377,0.0012617258172474039,11 ,23
Leute von heute ,aaaaaaaaaaaaaaaasssssssssssssdddddddddd ,0.015209976855765623,0.040723213824882025,0.0006193991397688502,0.027966595340323825,0.0009448617700899942,11 ,24
Leute von heute ,alpinist ,0.017889747419709928,0.02293360267459906,0.00041027635927256125,0.020411675047154493,0.0004229965971886976,11 ,25
Leute von heute ,cedebe ,0.032391494203867166,0.02597260768187311,0.0008412915711867086,0.029182050942870137,0.0008618926232778271,11 ,26
Leute von heute ,deep_franz ,0.014138930360461313,0.04351631620107326,0.0006152741643107892,0.028827623280767288,0.001046789563724883,11 ,27
Leute von heute ,diespdisttot ,0.014423326119864764,0.02228898586759251,0.00032148131204934365,0.018356155993728637,0.00035241561368285585,11 ,28
Leute von heute ,eagle58 ,0.01347859446818323,0.018492632892251466,0.00024925469940364386,0.015985613680217347,0.0002618249900626602,11 ,29
Leute von heute ,globallynaive ,0.011823570904959243,0.018163982580440014,0.00021476313595627706,0.014993776742699628,0.00023486354606356348,11 ,30
Leute von heute ,gottwuerfeltnicht ,0.0150394632330034,0.016378363434354903,0.0002463217946877479,0.01570891333367915,0.0002472181215623374,11 ,31
Leute von heute ,knowwhereman ,0.07116824138052961,0.02407789992765188,0.0017135817939873655,0.04762307065409074,0.002822331923061673,11 ,32
Leute von heute ,margherita ,0.01102964879761872,0.06380561513905832,0.0007037535262998374,0.03741763196833852,0.00209640483793622,11 ,33
Leute von heute ,no-panic ,0.012732535364769397,0.0076575687899766804,9.750026542653248e-05,0.010195052077373038,0.00011037790829416414,11 ,34
Leute von heute ,rock_lobster ,0.013507816014599706,0.026344519445421814,0.00035585692166180215,0.019926167730010762,0.0004382473991472422,11 ,35
Leute von heute ,slocum ,0.014916042959769388,0.03294271624491528,0.0004913749707206492,0.023929379602342333,0.0006538554455853455,11 ,36
Leute von heute ,sonnenkatze ,0.011859876226406786,0.019394183292953823,0.00023001261336667872,0.015627029759680305,0.000258395504853189,11 ,37
Leute von heute ,too late ,0.031293689457011886,0.018178906303440438,0.000568885048527981,0.02473629788022616,0.0006548838171105817,11 ,38
Leute von heute ,whitemouse ,0.009421936218525842,0.044682527201539216,0.00042099592137544845,0.02705223171003253,0.0010426505596111304,11 ,39
Leute von heute ,whitemouse-neu ,0.03373794352867515,0.01163650713030664,0.00039259182043331115,0.022687225329490895,0.0006368285658688754,11 ,40
Leute von heute ,zelebration ,0.03276330097801787,0.04027762033499619,0.001319627797713813,0.036520460656507034,0.0013478602954131425,11 ,41
Lucy Meineke ,Mahlsdorfer ,0.02500351797488764,0.025164564644307708,0.0006292026444141697,0.025084041309597675,0.0006292156124290355,12 ,13
Lucy Meineke ,Maik12 ,0.010434051685132653,0.044341079740841075,0.0004626571177905242,0.027387565712986863,0.0010375003935758232,12 ,14
Lucy Meineke ,Peter Pekster ,0.015394488367664064,0.014039299800328267,0.0002161278374663019,0.014716894083996165,0.00021704610549282073,12 ,15
Lucy Meineke ,R.B.C. ,0.012208487094070682,0.023756184471889402,0.00029002707152942414,0.017982335782980044,0.0003567017288942648,12 ,16
Lucy Meineke ,Ribald Corello ,0.01547529683463833,0.008535685670069775,0.00013209226943149854,0.012005491252354053,0.00015617137098920082,12 ,17
Lucy Meineke ,Richi Rich ,0.013777829725527067,0.011650525435840876,0.00016051895566793762,0.012714177580683972,0.00016278166743839624,12 ,18
Lucy Meineke ,Sumtina ,0.02405739393728396,0.010301336403500517,0.0002478233079394959,0.017179365170392237,0.00034243786737587595,12 ,19
Lucy Meineke ,Super-Duper Missile ,0.007631627028872741,0.03668820188108858,0.00027999067311645535,0.02215991445498066,0.0007021329441876663,12 ,20
Lucy Meineke ,Superforecaster ,0.02988443919287159,0.00043815543137511274,1.3094029345955977e-05,0.01516129731212335,0.00044663584302724146,12 ,21
Lucy Meineke ,Yankee Babe ,0.024628824415016688,0.04325260360061743,0.0010652607795719254,0.03394071400781706,0.001238683355148933,12 ,22
Lucy Meineke ,Zeit 12 ,0.03184472400850827,0.02953906425987645,0.0009406633488253561,0.03069189413419236,0.0009433213822635867,12 ,23
Lucy Meineke ,aaaaaaaaaaaaaaaasssssssssssssdddddddddd ,0.017138385474845842,0.04291413552851979,0.0007354789970075495,0.030026260501682816,0.0010676736424222856,12 ,24
Lucy Meineke ,alpinist ,0.01980978452319284,0.021765022377683598,0.0004311604034443824,0.020787403450438217,0.0004330718809781992,12 ,25
Lucy Meineke ,cedebe ,0.03623897859975882,0.025731812209684873,0.0009324945919997827,0.030985395404721845,0.0009876948647741326,12 ,26
Lucy Meineke ,deep_franz ,0.014313029970285038,0.03973321999373759,0.0005687027685862948,0.027023124982011315,0.0008917957990005132,12 ,27
Lucy Meineke ,diespdisttot ,0.016515538140251036,0.021259342714117637,0.0003511094854316778,0.018887440427184335,0.00036236132634919664,12 ,28
Lucy Meineke ,eagle58 ,0.014734315475065424,0.017840826491412786,0.0002628723658603806,0.016287570983239106,0.00026769757120772436,12 ,29
Lucy Meineke ,globallynaive ,0.01318154075847973,0.017668523612104508,0.0002328983641351171,0.01542503218529212,0.00024296487169947847,12 ,30
Lucy Meineke ,gottwuerfeltnicht ,0.017336180661210277,0.01551853276989611,0.0002690320876958309,0.016427356715553194,0.0002706840096242303,12 ,31
Lucy Meineke ,knowwhereman ,0.06229621969360293,0.02337573270046063,0.0014562197798068336,0.04283597619703178,0.0022136219336985133,12 ,32
Lucy Meineke ,margherita ,0.012256026011923726,0.054496211447998974,0.000667906985057971,0.03337611872996135,0.0015600236178949828,12 ,33
Lucy Meineke ,no-panic ,0.015168283548249537,0.009136223554483782,0.00013858082943460628,0.012152253551366659,0.00015677370331880093,12 ,34
Lucy Meineke ,rock_lobster ,0.013978535060014603,0.020099537682748636,0.0002809620921883865,0.01703903637138162,0.0002996954287421449,12 ,35
Lucy Meineke ,slocum ,0.015284567203357488,0.028283230305102696,0.00043229693432637927,0.02178389875423009,0.0005167795555427154,12 ,36
Lucy Meineke ,sonnenkatze ,0.012397468969774672,0.021960594315890623,0.000272255786589064,0.017179031642832646,0.0003179824697818267,12 ,37
Lucy Meineke ,too late ,0.02732844816993075,0.019348728533794057,0.0005287707248898511,0.0233385883518624,0.0005606086876255238,12 ,38
Lucy Meineke ,whitemouse ,0.009930794281886415,0.03742061738464966,0.0003716164531481382,0.02367570583326804,0.0007494616402587463,12 ,39
Lucy Meineke ,whitemouse-neu ,0.030640359476620797,0.012856504203871308,0.00039392791041930334,0.021748431840246052,0.0005520606646003533,12 ,40
Lucy Meineke ,zelebration ,0.028603569794045665,0.03330914196097018,0.0009527603668603856,0.030956355877507922,0.000963831571569453,12 ,41
Mahlsdorfer ,Maik12 ,0.01088125529497901,0.012949871793491533,0.00014091086102222905,0.011915563544235272,0.00014305044813118817,13 ,14
Mahlsdorfer ,Peter Pekster ,0.014168985614976613,0.029816299128867508,0.0004224667134487634,0.021992642371922062,0.0005448859235497597,13 ,15
Mahlsdorfer ,R.B.C. ,0.010491034829548074,0.021331669855825793,0.00022379129142988913,0.015911352342686935,0.0002825509753163688,13 ,16
Mahlsdorfer ,Ribald Corello ,0.01107368779788024,0.017135915636750095,0.00018975777989218472,0.014104801717315167,0.00020813308307736906,13 ,17
Mahlsdorfer ,Richi Rich ,0.011065855115594755,0.021251681923535944,0.0002351680331285528,0.01615876851956535,0.00028704356700923954,13 ,18
Mahlsdorfer ,Sumtina ,0.02511443845268872,0.017240904444905565,0.00043299563355026817,0.02117767144879714,0.0004639919024361271,13 ,19
Mahlsdorfer ,Super-Duper Missile ,0.007073241925761771,0.02197042553770841,0.00015540213504014623,0.01452183373173509,0.00026636517482417203,13 ,20
Mahlsdorfer ,Superforecaster ,0.030925138000555963,0.0003912380839127712,1.2099091736075542e-05,0.015658188042234365,0.00047825861379586707,13 ,21
Mahlsdorfer ,Yankee Babe ,0.02428872521783452,0.025971813857032892,0.0006308222501822188,0.025130269537433705,0.0006322386438659181,13 ,22
Mahlsdorfer ,Zeit 12 ,0.03629545232415786,0.02381507802721916,0.0008643790291330324,0.03005526517568851,0.0009422589004288765,13 ,23
Mahlsdorfer ,aaaaaaaaaaaaaaaasssssssssssssdddddddddd ,0.015039839269276656,0.02010266186655825,0.00030234080335765314,0.017571250567917453,0.0003151568896834257,13 ,24
Mahlsdorfer ,alpinist ,0.018279135429827963,0.033393315991545665,0.0006104009454605031,0.025836225710686812,0.0007246201724866057,13 ,25
Mahlsdorfer ,cedebe ,0.032569568207047477,0.02406437364389565,0.000783766258754735,0.028316970925471564,0.0008199354260332686,13 ,26
Mahlsdorfer ,deep_franz ,0.015824371448131497,0.020578485491522587,0.0003256415982578383,0.018201428469827044,0.0003369423984266225,13 ,27
Mahlsdorfer ,diespdisttot ,0.016533979201747255,0.025213563250442148,0.00041688053038474936,0.0208737712260947,0.00045454812001392874,13 ,28
Mahlsdorfer ,eagle58 ,0.014801200161949711,0.021743083167045284,0.0003218237260933567,0.018272141664497497,0.00034591859592157404,13 ,29
Mahlsdorfer ,globallynaive ,0.01455330627435468,0.021746317862246692,0.000316480824188746,0.018149812068300686,0.0003423505320405204,13 ,30
Mahlsdorfer ,gottwuerfeltnicht ,0.01743441115107531,0.023099844638070938,0.00040273218894609113,0.020267127894573123,0.00041878075724387687,13 ,31
Mahlsdorfer ,knowwhereman ,0.06112186479973686,0.023409791954985097,0.0014308501388625666,0.04226582837736098,0.002141950357986498,13 ,32
Mahlsdorfer ,margherita ,0.011012248059388838,0.028113457326617058,0.0003095923658877496,0.01956285269300295,0.00045581804508851574,13 ,33
Mahlsdorfer ,no-panic ,0.01307637828669868,0.01727967908943012,0.0002259556204461452,0.0151780286880644,0.0002347894892652666,13 ,34
Mahlsdorfer ,rock_lobster ,0.01412536063850622,0.020887802592823634,0.0002950477445695591,0.01750658161566493,0.0003179130551623153,13 ,35
Mahlsdorfer ,slocum ,0.015373861407160802,0.029120815197824078,0.00044769937691488935,0.02224733830249244,0.0005421887461762051,13 ,36
Mahlsdorfer ,sonnenkatze ,0.010801243222637244,0.02613071580253969,0.0002822442169648418,0.018465979512588465,0.00039974058175383227,13 ,37
Mahlsdorfer ,too late ,0.033443914671802376,0.026084878710685395,0.0008723804578244768,0.029764396691243887,0.0008994581629629832,13 ,38
Mahlsdorfer ,whitemouse ,0.009877616675867678,0.022323790779206328,0.00022050584806926953,0.016100703727537004,0.0002979594729745784,13 ,39
Mahlsdorfer ,whitemouse-neu ,0.03327517384430666,0.007064168991898961,0.00023506145127099844,0.02016967141810281,0.0005785698389574683,13 ,40
Mahlsdorfer ,zelebration ,0.032897063158123165,0.02237871000161906,0.0007361938363205847,0.02763788657987111,0.0007915117128830546,13 ,41
Maik12 ,Peter Pekster ,0.019387644416647382,0.021241089886494997,0.0004118146977414099,0.02031436715157119,0.0004135323277962592,14 ,15
Maik12 ,R.B.C. ,0.015472149749998302,0.02336620666980311,0.00036152544868460284,0.019419178209900707,0.0003926835160111619,14 ,16
Maik12 ,Ribald Corello ,0.015806611398156933,0.03424175547523699,0.0005412461223877835,0.025024183436696962,0.0007111733909591334,14 ,17
Maik12 ,Richi Rich ,0.016038842288446514,0.02879484734153985,0.00046183601523085106,0.022416844814993182,0.0005431938476881224,14 ,18
Maik12 ,Sumtina ,0.02994049753380705,0.031523226373888304,0.0009438210815050441,0.030731861953847677,0.0009450735967956566,14 ,19
Maik12 ,Super-Duper Missile ,0.007857501762742528,0.021362867516889192,0.0001678587691711919,0.01461018463981586,0.0002590562212478306,14 ,20
Maik12 ,Superforecaster ,0.031612889224647125,0.00013140619297704548,4.154129422015942e-06,0.015872147708812085,0.0004996960163586815,14 ,21
Maik12 ,Yankee Babe ,0.02859873195361662,0.013089727600033815,0.0003743496109792244,0.020844229776825218,0.0004946142189989496,14 ,22
Maik12 ,Zeit 12 ,0.03157797714005984,0.021161706762574957,0.0006682438923932417,0.026369841951317398,0.0007224932366816763,14 ,23
Maik12 ,aaaaaaaaaaaaaaaasssssssssssssdddddddddd ,0.017312155560615432,0.014061221235038572,0.0002434300493932168,0.015686688397827,0.00024871433638782377,14 ,24
Maik12 ,alpinist ,0.01745016808786583,0.04767709022975407,0.0008319732384495542,0.03256362915880995,0.001288806649535441,14 ,25
Maik12 ,cedebe ,0.02547613955105065,0.025181003859723043,0.0006415147683658493,0.025328571705386847,0.000641558320903997,14 ,26
Maik12 ,deep_franz ,0.016827684322183494,0.01700168434082006,0.0002860989770327303,0.016914684331501777,0.0002861141150359731,14 ,27
Maik12 ,diespdisttot ,0.01831441781929488,0.03174444096623027,0.0005813809552954821,0.025029429392762575,0.0006715637161590921,14 ,28
Maik12 ,eagle58 ,0.016969416285632408,0.02870268694947968,0.00048706784336190927,0.022836051617556044,0.0005559026635974587,14 ,29
Maik12 ,globallynaive ,0.01684011980670755,0.025594136765337002,0.0004310083294775335,0.021217128286022277,0.00046932473593351955,14 ,30
Maik12 ,gottwuerfeltnicht ,0.01871288375030615,0.028978865103657568,0.0005422781339005476,0.02384587442698186,0.0005949733204742272,14 ,31
Maik12 ,knowwhereman ,0.047207236612067424,0.024881872218141473,0.0011746044291530314,0.03604455441510445,0.0014238153768138199,14 ,32
Maik12 ,margherita ,0.015939551608061004,0.010639658071561545,0.00016959137892377807,0.013289604839811274,0.00018363581467289243,14 ,33
Maik12 ,no-panic ,0.018528214464735626,0.03440639459240515,0.0006374890579664028,0.02646730452857039,0.0007635473600497625,14 ,34
Maik12 ,rock_lobster ,0.018135236775021712,0.025325929167748278,0.00045929172200454357,0.021730582971384995,0.00048514475054795144,14 ,35
Maik12 ,slocum ,0.01740379235223491,0.028912655043957024,0.0005031898447368253,0.02315822369809597,0.0005694168049652819,14 ,36
Maik12 ,sonnenkatze ,0.016152970852052497,0.036642626681532,0.0005918872807294276,0.026397798766792248,0.0008018002787346893,14 ,37
Maik12 ,too late ,0.029298882434718745,0.032014569746412515,0.0009379911151982437,0.03065672609056563,0.0009416785939856911,14 ,38
Maik12 ,whitemouse ,0.010009132638104939,0.017337726487268227,0.0001735356040542529,0.013673429562686582,0.0002003897479572499,14 ,39
Maik12 ,whitemouse-neu ,0.030960894552759372,0.0042439363082788645,0.00013139606452924882,0.017602415430519117,0.0004882939934479063,14 ,40
Maik12 ,zelebration ,0.031129256687077365,0.014665081522690505,0.0004565130870567481,0.022897169104883937,0.0005920476189785547,14 ,41
Peter Pekster ,R.B.C. ,0.02710475286208002,0.037737279398288026,0.0010228596317778608,0.03242101613018403,0.0010793849420494444,15 ,16
Peter Pekster ,Ribald Corello ,0.02979601125007611,0.05658882305043555,0.0016861212082393438,0.04319241715025583,0.0020450485903240837,15 ,17
Peter Pekster ,Richi Rich ,0.022609482080807503,0.047391639769787504,0.0010715004301550949,0.035000560925297505,0.0013785781000158301,15 ,18
Peter Pekster ,Sumtina ,0.012406090456523583,0.05505850960521143,0.0006830608505636255,0.0337323000308675,0.0015926752801813024,15 ,19
Peter Pekster ,Super-Duper Missile ,0.007143804944689945,0.025473374475205993,0.00018197681853391522,0.01630858970994797,0.00034996337812092634,15 ,20
Peter Pekster ,Superforecaster ,0.01663550908997013,1.5682658642902625e-05,2.608890104089052e-07,0.008325595874306516,0.00013837020431413044,15 ,21
Peter Pekster ,Yankee Babe ,0.020403284543134545,0.012081968353039292,0.00024651183814820734,0.016242626448086918,0.00028113398971597804,15 ,22
Peter Pekster ,Zeit 12 ,0.018686169334095174,0.02121627067401976,0.00039645082645273076,0.01995122000405747,0.00039965153284787487,15 ,23
Peter Pekster ,aaaaaaaaaaaaaaaasssssssssssssdddddddddd ,0.06728114313241809,0.01654655251155874,0.0011132709678782556,0.04191384782198841,0.002400270310611351,15 ,24
Peter Pekster ,alpinist ,0.043642371317621644,0.030029255681890684,0.0013105479268608728,0.03683581349975616,0.001403206385516764,15 ,25
Peter Pekster ,cedebe ,0.024922160106412482,0.026333565160224087,0.0006562893270957503,0.025627862633318284,0.0006572853592087128,15 ,26
Peter Pekster ,deep_franz ,0.02798436345829253,0.019758805199082217,0.0005529375861927169,0.023871584328687374,0.0005867674905305483,15 ,27
Peter Pekster ,diespdisttot ,0.018114528013941995,0.025020274399109223,0.00045323046151917975,0.02156740120652561,0.00047707512808730485,15 ,28
Peter Pekster ,eagle58 ,0.024821760673444,0.03267743006058562,0.000811111348387061,0.02874959536701481,0.0008419671191470979,15 ,29
Peter Pekster ,globallynaive ,0.019975125249043844,0.0278543262176381,0.0005563936549250468,0.023914725733340973,0.0005874345588767951,15 ,30
Peter Pekster ,gottwuerfeltnicht ,0.020838056570111656,0.026607988501471804,0.00055445876961055,0.02372302253579173,0.0005711048268568147,15 ,31
Peter Pekster ,knowwhereman ,0.01432232208023316,0.029186401491156005,0.0004180170425193337,0.021754361785694582,0.0005284874708864439,15 ,32
Peter Pekster ,margherita ,0.022066644968379928,0.01461235214342183,0.000322445586901835,0.01833949855590088,0.0003502288276619459,15 ,33
Peter Pekster ,no-panic ,0.017908680538742203,0.04872668868685489,0.0008726307014036281,0.03331768461279855,0.001347505514512198,15 ,34
Peter Pekster ,rock_lobster ,0.03718661409303289,0.037808120570047864,0.0014059559892212286,0.037497367331540375,0.001406149124371714,15 ,35
Peter Pekster ,slocum ,0.04206416236753266,0.02723256152003973,0.0011455148894627732,0.03464836194378619,0.0012555030813124497,15 ,36
Peter Pekster ,sonnenkatze ,0.0378085207862304,0.02684980542440054,0.0010151514264946896,0.03232916310531547,0.0010751981476854924,15 ,37
Peter Pekster ,too late ,0.020373723239917495,0.023999371811913695,0.0004889565592278069,0.022186547525915597,0.0004955292230116159,15 ,38
Peter Pekster ,whitemouse ,0.008265491249279498,0.016928142633723046,0.00013991941480559305,0.012596816941501273,0.0001774401793097939,15 ,39
Peter Pekster ,whitemouse-neu ,0.01880894558027209,0.004867146840970906,9.1545900063015e-05,0.011838046210621499,0.00018873277610660506,15 ,40
Peter Pekster ,zelebration ,0.022372122692170864,0.01661320230990129,0.00037167260038696803,0.019492662501036075,0.000388255182371628,15 ,41
R.B.C. ,Ribald Corello ,0.038208180133164,0.06666845569601607,0.0025472803644332456,0.052438317914590034,0.0029522740069899828,16 ,17
R.B.C. ,Richi Rich ,0.03789944049973083,0.06248487982177379,0.0023681419849381474,0.050192160160752314,0.0026703638982670756,16 ,18
R.B.C. ,Sumtina ,0.024324955994885895,0.07484302603982997,0.0018205533149429631,0.04958399101735793,0.0030965910154759006,16 ,19
R.B.C. ,Super-Duper Missile ,0.007623165357151778,0.019466476420822144,0.0001483961686770233,0.013544820888986961,0.00021852817715245176,16 ,20
R.B.C. ,Superforecaster ,0.01906678887227408,2.509842468788389e-06,4.7854636455055365e-08,0.009534649357371434,0.00018177122209959195,16 ,21
R.B.C. ,Yankee Babe ,0.021481697116798506,0.00886444588826951,0.0001904233416800555,0.015173071502534007,0.00027002085596196374,16 ,22
R.B.C. ,Zeit 12 ,0.021845420540891263,0.018072797942037762,0.00039480787139436905,0.01995910924146451,0.00040192421203105917,16 ,23
R.B.C. ,aaaaaaaaaaaaaaaasssssssssssssdddddddddd ,0.02281708943504241,0.01471474365712485,0.0003357476220383407,0.01876591654608363,0.00036857162559081,16 ,24
R.B.C. ,alpinist ,0.022101980956513476,0.026883799197272875,0.0005941852178968574,0.024492890076893176,0.0006056181107406871,16 ,25
R.B.C. ,cedebe ,0.02495538177465372,0.028388839034008333,0.0007084543162328696,0.026672110404331026,0.0007143486306087771,16 ,26
R.B.C. ,deep_franz ,0.02109622889449438,0.015321261890555736,0.0003232208477956575,0.01820874539252506,0.0003398959697439476,16 ,27
R.B.C. ,diespdisttot ,0.027991817319315163,0.028565746696424858,0.0007996071631161553,0.028278782007870013,0.00079977186058111,16 ,28
R.B.C. ,eagle58 ,0.027163403779542575,0.03682013806265606,0.0010001602774144312,0.03199177092109932,0.0010467865359217608,16 ,29
R.B.C. ,globallynaive ,0.026501386294643773,0.02820639106177653,0.0007475084655059271,0.02735388867821015,0.0007489619861338998,16 ,30
R.B.C. ,gottwuerfeltnicht ,0.029639897762871542,0.02960417884614322,0.0008774648343534495,0.02962203830450738,0.0008774654722739556,16 ,31
R.B.C. ,knowwhereman ,0.0240802710309143,0.026106028405774483,0.0006286402395517971,0.025093149718344393,0.0006306920860226974,16 ,32
R.B.C. ,margherita ,0.03348007404974574,0.009842488956671296,0.0003295272591031597,0.021661281503208518,0.0006088949736193273,16 ,33
R.B.C. ,no-panic ,0.034603565261455985,0.06074339363583935,0.002101937985880077,0.047673479448647665,0.002443583299601186,16 ,34
R.B.C. ,rock_lobster ,0.022699801902372106,0.053300033802919436,0.001209900208716008,0.03799991785264577,0.0016780873048996454,16 ,35
R.B.C. ,slocum ,0.024280453743916307,0.020087105117109778,0.00048772402664516853,0.022183779430513043,0.0004965161129981386,16 ,36
R.B.C. ,sonnenkatze ,0.018747108455452726,0.025572639060337493,0.0004794130379562937,0.02215987375789511,0.0005027069719754031,16 ,37
R.B.C. ,too late ,0.01831497493220954,0.026686733403237874,0.0004887668533028606,0.022500854167723707,0.000523810023251478,16 ,38
R.B.C. ,whitemouse ,0.00859384090819262,0.011940685022159165,0.00010261634741527433,0.010267262965175893,0.00010821703017687059,16 ,39
R.B.C. ,whitemouse-neu ,0.01913147218166526,0.0030258975874902353,5.7889875519637455e-05,0.011078684884577748,0.00018758464202390545,16 ,40
R.B.C. ,zelebration ,0.01897017347537034,0.01300095830540718,0.00024663043439963103,0.01598556589038876,0.0002644461992722902,16 ,41
Ribald Corello ,Richi Rich ,0.07287401113453469,0.0681270770279472,0.004964693369897927,0.07050054408124094,0.004975960061604069,17 ,18
Ribald Corello ,Sumtina ,0.01794526525930085,0.08230128256720526,0.0014769183468491712,0.05012327391325305,0.0035477668287168173,17 ,19
Ribald Corello ,Super-Duper Missile ,0.0068958405878167305,0.017221493222817102,0.00011875667194871293,0.012058666905316916,0.000172066223118058,17 ,20
Ribald Corello ,Superforecaster ,0.009431520760515209,2.676913239429043e-06,2.5247362791773038e-08,0.004717098836877319,4.447679551094693e-05,17 ,21
Ribald Corello ,Yankee Babe ,0.011489401718201116,0.010421091958936006,0.00011973211185853118,0.01095524683856856,0.00012030275472940172,17 ,22
Ribald Corello ,Zeit 12 ,0.008155470742377005,0.01666894419952559,0.00013594308672554582,0.012412207470951297,0.00017218270187833255,17 ,23
Ribald Corello ,aaaaaaaaaaaaaaaasssssssssssssdddddddddd ,0.02970502681299502,0.012923163982969485,0.00038388293262284006,0.021314095397982253,0.0005246983926457364,17 ,24
Ribald Corello ,alpinist ,0.022211498141073042,0.03268093922942174,0.000725892620942822,0.027446218685247388,0.000780697219294024,17 ,25
Ribald Corello ,cedebe ,0.012837764288180429,0.030239714279335635,0.00038821032406003477,0.021538739283758032,0.0005396242558073682,17 ,26
Ribald Corello ,deep_franz ,0.024655999497101195,0.019464552346327445,0.00047991799286234936,0.02206027592171432,0.0004933935546219878,17 ,27
Ribald Corello ,diespdisttot ,0.03059696266898692,0.024962190401232848,0.0007637672078426651,0.027779576535109884,0.0007796425370973903,17 ,28
Ribald Corello ,eagle58 ,0.028356469655755327,0.030194503387743026,0.0008562095190851366,0.029275486521749175,0.0008578987030850988,17 ,29
Ribald Corello ,globallynaive ,0.0359062230007138,0.0246810027804469,0.0008862015897159637,0.03029361289058035,0.0009492043742127081,17 ,30
Ribald Corello ,gottwuerfeltnicht ,0.029272512904435142,0.027018431276157922,0.0007908973781889268,0.028145472090296532,0.0007934378201823952,17 ,31
Ribald Corello ,knowwhereman ,0.0076382301719665965,0.02517522299316652,0.0001922941478523917,0.016406726582566557,0.0003460672064578005,17 ,32
Ribald Corello ,margherita ,0.07039085348421241,0.012847429911375843,0.000904341556540345,0.041619141697794126,0.0025599643547817865,17 ,33
Ribald Corello ,no-panic ,0.06582299197990407,0.05324112951438695,0.003504490441026526,0.05953206074714551,0.0035836420725771203,17 ,34
Ribald Corello ,rock_lobster ,0.04042182511413527,0.047757222728955676,0.0019304341050866525,0.04408952392154547,0.0019573381341704086,17 ,35
Ribald Corello ,slocum ,0.02830455949953316,0.0192476361315358,0.0005447958621104193,0.023776097815534483,0.0005858097925573077,17 ,36
Ribald Corello ,sonnenkatze ,0.0375122159475956,0.0359149211636278,0.0013472482784308776,0.0367135685556117,0.001348523953744323,17 ,37
Ribald Corello ,too late ,0.008151441938358865,0.03270669583268355,0.0002666067320756838,0.020429068885521207,0.0005680869789830576,17 ,38
Ribald Corello ,whitemouse ,0.006083621022671146,0.01140472818250274,6.938204412892376e-05,0.008744174602586943,8.353913483212928e-05,17 ,39
Ribald Corello ,whitemouse-neu ,0.007278531898847527,0.00387597708084471,2.821142282213014e-05,0.005577254489846119,3.4000112466887237e-05,17 ,40
Ribald Corello ,zelebration ,0.007949312022603414,0.01266423996935535,0.00010067199504553117,0.010306775995979383,0.00011178726781706238,17 ,41
